0.9308,0.92493,0.91912,0.91335,0.90763,0.90196,0.89635,0.89079,0.88529,0.87984,0.87445,0.86912,0.86385,0.85864,0.85349,0.8484,0.84338,0.83842,0.83353,0.8287,0.82394,0.81926,0.81464,0.8101,0.80563,0.80123,0.79691,0.79266,0.7885,0.78441,0.7804,0.77648,0.77264,0.76888,0.76521,0.76162,0.75813,0.75472,0.7514,0.74817,0.74504,0.742,0.73906,0.73621,0.73345,0.7308,0.72825,0.72579,0.72344,0.72119,0.71904,0.717,0.71506,0.71323,0.71151,0.70989,0.70838,0.70698,0.70569,0.70451,0.70344,0.70248,0.70164,0.7009,0.70028,0.69977,0.69937,0.69909,0.69892,0.69886,0.69892,0.69909,0.69937,0.69977,0.70028,0.7009,0.70164,0.70248,0.70344,0.70451,0.70569,0.70698,0.70838,0.70989,0.71151,0.71323,0.71506,0.717,0.71904,0.72119,0.72344,0.72579,0.72825,0.7308,0.73345,0.73621,0.73906,0.742,0.74504,0.74817
0.92407,0.91816,0.9123,0.90649,0.90073,0.89502,0.88936,0.88376,0.87821,0.87272,0.86729,0.86192,0.8566,0.85134,0.84615,0.84102,0.83595,0.83095,0.82601,0.82115,0.81635,0.81161,0.80696,0.80237,0.79785,0.79341,0.78905,0.78477,0.78056,0.77643,0.77238,0.76842,0.76454,0.76074,0.75703,0.7534,0.74987,0.74642,0.74307,0.73981,0.73664,0.73356,0.73058,0.7277,0.72492,0.72223,0.71965,0.71717,0.71479,0.71251,0.71034,0.70827,0.70631,0.70445,0.70271,0.70107,0.69954,0.69813,0.69682,0.69562,0.69454,0.69357,0.69271,0.69197,0.69134,0.69082,0.69042,0.69013,0.68996,0.68991,0.68996,0.69013,0.69042,0.69082,0.69134,0.69197,0.69271,0.69357,0.69454,0.69562,0.69682,0.69813,0.69954,0.70107,0.70271,0.70445,0.70631,0.70827,0.71034,0.71251,0.71479,0.71717,0.71965,0.72223,0.72492,0.7277,0.73058,0.73356,0.73664,0.73981
0.91738,0.91143,0.90552,0.89967,0.89386,0.88811,0.88241,0.87677,0.87117,0.86564,0.86016,0.85474,0.84938,0.84408,0.83884,0.83367,0.82856,0.82351,0.81853,0.81362,0.80877,0.804,0.7993,0.79466,0.79011,0.78562,0.78122,0.77689,0.77264,0.76847,0.76438,0.76037,0.75645,0.75261,0.74886,0.7452,0.74163,0.73814,0.73475,0.73145,0.72825,0.72514,0.72212,0.71921,0.71639,0.71368,0.71106,0.70855,0.70614,0.70384,0.70164,0.69954,0.69756,0.69568,0.69391,0.69226,0.69071,0.68927,0.68795,0.68674,0.68564,0.68466,0.68379,0.68304,0.6824,0.68188,0.68147,0.68118,0.68101,0.68095,0.68101,0.68118,0.68147,0.68188,0.6824,0.68304,0.68379,0.68466,0.68564,0.68674,0.68795,0.68927,0.69071,0.69226,0.69391,0.69568,0.69756,0.69954,0.70164,0.70384,0.70614,0.70855,0.71106,0.71368,0.71639,0.71921,0.72212,0.72514,0.72825,0.73145
0.91073,0.90473,0.89878,0.89289,0.88704,0.88124,0.8755,0.86981,0.86417,0.85859,0.85307,0.8476,0.8422,0.83685,0.83157,0.82635,0.82119,0.8161,0.81108,0.80612,0.80123,0.79641,0.79166,0.78699,0.78239,0.77786,0.77341,0.76904,0.76474,0.76053,0.7564,0.75235,0.74839,0.74451,0.74072,0.73701,0.7334,0.72988,0.72645,0.72311,0.71987,0.71672,0.71368,0.71073,0.70788,0.70513,0.70248,0.69994,0.6975,0.69517,0.69294,0.69082,0.68881,0.68691,0.68512,0.68344,0.68188,0.68042,0.67908,0.67786,0.67675,0.67575,0.67487,0.67411,0.67346,0.67293,0.67252,0.67222,0.67205,0.67199,0.67205,0.67222,0.67252,0.67293,0.67346,0.67411,0.67487,0.67575,0.67675,0.67786,0.67908,0.68042,0.68188,0.68344,0.68512,0.68691,0.68881,0.69082,0.69294,0.69517,0.6975,0.69994,0.70248,0.70513,0.70788,0.71073,0.71368,0.71672,0.71987,0.72311
0.90412,0.89808,0.89208,0.88614,0.88025,0.87441,0.86862,0.86288,0.8572,0.85158,0.84601,0.8405,0.83505,0.82966,0.82433,0.81906,0.81386,0.80872,0.80365,0.79865,0.79371,0.78885,0.78406,0.77934,0.77469,0.77012,0.76562,0.76121,0.75687,0.75261,0.74844,0.74435,0.74034,0.73642,0.73259,0.72885,0.72519,0.72163,0.71816,0.71479,0.71151,0.70833,0.70524,0.70226,0.69937,0.69659,0.69391,0.69134,0.68887,0.68651,0.68425,0.68211,0.68007,0.67815,0.67634,0.67464,0.67305,0.67158,0.67022,0.66898,0.66785,0.66684,0.66595,0.66518,0.66452,0.66399,0.66357,0.66327,0.66309,0.66303,0.66309,0.66327,0.66357,0.66399,0.66452,0.66518,0.66595,0.66684,0.66785,0.66898,0.67022,0.67158,0.67305,0.67464,0.67634,0.67815,0.68007,0.68211,0.68425,0.68651,0.68887,0.69134,0.69391,0.69659,0.69937,0.70226,0.70524,0.70833,0.71151,0.71479
0.89755,0.89146,0.88542,0.87943,0.8735,0.86761,0.86178,0.856,0.85027,0.8446,0.83899,0.83343,0.82793,0.8225,0.81712,0.81181,0.80656,0.80138,0.79626,0.79121,0.78623,0.78132,0.77648,0.77171,0.76702,0.76241,0.75787,0.7534,0.74902,0.74472,0.7405,0.73637,0.73232,0.72836,0.72448,0.7207,0.717,0.7134,0.70989,0.70648,0.70316,0.69994,0.69682,0.6938,0.69088,0.68807,0.68535,0.68275,0.68025,0.67786,0.67557,0.6734,0.67134,0.66939,0.66755,0.66583,0.66422,0.66273,0.66136,0.6601,0.65896,0.65793,0.65703,0.65625,0.65558,0.65504,0.65462,0.65431,0.65413,0.65407,0.65413,0.65431,0.65462,0.65504,0.65558,0.65625,0.65703,0.65793,0.65896,0.6601,0.66136,0.66273,0.66422,0.66583,0.66755,0.66939,0.67134,0.6734,0.67557,0.67786,0.68025,0.68275,0.68535,0.68807,0.69088,0.6938,0.69682,0.69994,0.70316,0.70648
0.89101,0.88488,0.8788,0.87277,0.86679,0.86085,0.85498,0.84915,0.84338,0.83766,0.832,0.8264,0.82086,0.81537,0.80995,0.80459,0.7993,0.79406,0.7889,0.7838,0.77878,0.77382,0.76893,0.76412,0.75938,0.75472,0.75013,0.74563,0.7412,0.73685,0.73259,0.72841,0.72432,0.72031,0.71639,0.71257,0.70883,0.70519,0.70164,0.69818,0.69483,0.69157,0.68841,0.68535,0.6824,0.67955,0.6768,0.67417,0.67163,0.66921,0.6669,0.6647,0.66261,0.66064,0.65878,0.65703,0.6554,0.65389,0.6525,0.65122,0.65007,0.64903,0.64811,0.64732,0.64665,0.64609,0.64567,0.64536,0.64518,0.64511,0.64518,0.64536,0.64567,0.64609,0.64665,0.64732,0.64811,0.64903,0.65007,0.65122,0.6525,0.65389,0.6554,0.65703,0.65878,0.66064,0.66261,0.6647,0.6669,0.66921,0.67163,0.67417,0.6768,0.67955,0.6824,0.68535,0.68841,0.69157,0.69483,0.69818
0.88452,0.87835,0.87222,0.86614,0.86012,0.85414,0.84821,0.84234,0.83652,0.83076,0.82505,0.8194,0.81381,0.80828,0.80281,0.79741,0.79206,0.78679,0.78157,0.77643,0.77135,0.76635,0.76142,0.75656,0.75177,0.74706,0.74243,0.73787,0.7334,0.72901,0.7247,0.72048,0.71634,0.71229,0.70833,0.70445,0.70068,0.69699,0.6934,0.68991,0.68651,0.68321,0.68002,0.67692,0.67393,0.67104,0.66827,0.66559,0.66303,0.66058,0.65824,0.65601,0.65389,0.65189,0.65,0.64824,0.64658,0.64505,0.64364,0.64235,0.64118,0.64012,0.6392,0.63839,0.63771,0.63715,0.63672,0.6364,0.63622,0.63616,0.63622,0.6364,0.63672,0.63715,0.63771,0.63839,0.6392,0.64012,0.64118,0.64235,0.64364,0.64505,0.64658,0.64824,0.65,0.65189,0.65389,0.65601,0.65824,0.66058,0.66303,0.66559,0.66827,0.67104,0.67393,0.67692,0.68002,0.68321,0.68651,0.68991
0.87808,0.87186,0.86569,0.85956,0.85349,0.84746,0.84149,0.83557,0.82971,0.8239,0.81814,0.81245,0.80681,0.80123,0.79571,0.79026,0.78487,0.77954,0.77428,0.76909,0.76396,0.75891,0.75393,0.74902,0.74419,0.73943,0.73475,0.73015,0.72563,0.72119,0.71684,0.71257,0.70838,0.70429,0.70028,0.69636,0.69254,0.68881,0.68518,0.68164,0.67821,0.67487,0.67163,0.6685,0.66547,0.66255,0.65974,0.65703,0.65444,0.65195,0.64958,0.64732,0.64518,0.64315,0.64124,0.63944,0.63777,0.63622,0.63479,0.63348,0.63229,0.63122,0.63028,0.62946,0.62877,0.62821,0.62776,0.62745,0.62726,0.6272,0.62726,0.62745,0.62776,0.62821,0.62877,0.62946,0.63028,0.63122,0.63229,0.63348,0.63479,0.63622,0.63777,0.63944,0.64124,0.64315,0.64518,0.64732,0.64958,0.65195,0.65444,0.65703,0.65974,0.66255,0.66547,0.6685,0.67163,0.67487,0.67821,0.68164
0.87168,0.86541,0.85919,0.85302,0.8469,0.84083,0.83481,0.82884,0.82293,0.81707,0.81127,0.80553,0.79984,0.79421,0.78865,0.78315,0.77771,0.77233,0.76702,0.76178,0.75661,0.75151,0.74648,0.74152,0.73664,0.73183,0.7271,0.72245,0.71789,0.7134,0.709,0.70468,0.70045,0.69631,0.69226,0.6883,0.68443,0.68066,0.67698,0.6734,0.66992,0.66654,0.66327,0.6601,0.65703,0.65407,0.65122,0.64848,0.64585,0.64333,0.64093,0.63864,0.63647,0.63441,0.63247,0.63066,0.62896,0.62739,0.62593,0.62461,0.6234,0.62232,0.62137,0.62054,0.61984,0.61926,0.61881,0.6185,0.6183,0.61824,0.6183,0.6185,0.61881,0.61926,0.61984,0.62054,0.62137,0.62232,0.6234,0.62461,0.62593,0.62739,0.62896,0.63066,0.63247,0.63441,0.63647,0.63864,0.64093,0.64333,0.64585,0.64848,0.65122,0.65407,0.65703,0.6601,0.66327,0.66654,0.66992,0.6734
0.86532,0.85901,0.85274,0.84653,0.84036,0.83424,0.82817,0.82216,0.8162,0.81029,0.80444,0.79865,0.79291,0.78724,0.78162,0.77607,0.77058,0.76516,0.7598,0.75451,0.74929,0.74414,0.73906,0.73405,0.72912,0.72426,0.71948,0.71479,0.71017,0.70563,0.70118,0.69682,0.69254,0.68835,0.68425,0.68025,0.67634,0.67252,0.6688,0.66518,0.66166,0.65824,0.65492,0.65171,0.6486,0.6456,0.64272,0.63994,0.63727,0.63472,0.63229,0.62997,0.62776,0.62568,0.62372,0.62188,0.62016,0.61856,0.61709,0.61574,0.61452,0.61342,0.61245,0.61161,0.6109,0.61032,0.60987,0.60954,0.60935,0.60928,0.60935,0.60954,0.60987,0.61032,0.6109,0.61161,0.61245,0.61342,0.61452,0.61574,0.61709,0.61856,0.62016,0.62188,0.62372,0.62568,0.62776,0.62997,0.63229,0.63472,0.63727,0.63994,0.64272,0.6456,0.6486,0.65171,0.65492,0.65824,0.66166,0.66518
0.85901,0.85265,0.84634,0.84007,0.83386,0.82769,0.82158,0.81552,0.80951,0.80355,0.79766,0.79181,0.78603,0.7803,0.77464,0.76904,0.7635,0.75802,0.75261,0.74727,0.742,0.7368,0.73167,0.72661,0.72163,0.71672,0.7119,0.70715,0.70248,0.6979,0.6934,0.68899,0.68466,0.68042,0.67628,0.67222,0.66827,0.6644,0.66064,0.65697,0.65341,0.64994,0.64658,0.64333,0.64019,0.63715,0.63422,0.63141,0.62871,0.62612,0.62365,0.6213,0.61907,0.61696,0.61497,0.6131,0.61135,0.60974,0.60824,0.60687,0.60564,0.60452,0.60354,0.60269,0.60197,0.60138,0.60092,0.60059,0.60039,0.60032,0.60039,0.60059,0.60092,0.60138,0.60197,0.60269,0.60354,0.60452,0.60564,0.60687,0.60824,0.60974,0.61135,0.6131,0.61497,0.61696,0.61907,0.6213,0.62365,0.62612,0.62871,0.63141,0.63422,0.63715,0.64019,0.64333,0.64658,0.64994,0.65341,0.65697
0.85274,0.84634,0.83998,0.83367,0.82741,0.82119,0.81503,0.80892,0.80286,0.79686,0.79091,0.78502,0.77918,0.77341,0.76769,0.76204,0.75645,0.75093,0.74547,0.74007,0.73475,0.7295,0.72432,0.71921,0.71418,0.70922,0.70434,0.69954,0.69483,0.69019,0.68564,0.68118,0.6768,0.67252,0.66832,0.66422,0.66022,0.65631,0.6525,0.64878,0.64518,0.64167,0.63827,0.63497,0.63179,0.62871,0.62574,0.62289,0.62016,0.61754,0.61503,0.61265,0.61038,0.60824,0.60622,0.60433,0.60256,0.60092,0.5994,0.59801,0.59676,0.59563,0.59463,0.59377,0.59303,0.59243,0.59197,0.59163,0.59143,0.59136,0.59143,0.59163,0.59197,0.59243,0.59303,0.59377,0.59463,0.59563,0.59676,0.59801,0.5994,0.60092,0.60256,0.60433,0.60622,0.60824,0.61038,0.61265,0.61503,0.61754,0.62016,0.62289,0.62574,0.62871,0.63179,0.63497,0.63827,0.64167,0.64518,0.64878
0.84653,0.84007,0.83367,0.82731,0.821,0.81474,0.80853,0.80237,0.79626,0.79021,0.78421,0.77827,0.77238,0.76656,0.76079,0.75509,0.74945,0.74387,0.73836,0.73291,0.72754,0.72223,0.717,0.71184,0.70676,0.70175,0.69682,0.69197,0.6872,0.68252,0.67792,0.6734,0.66898,0.66464,0.6604,0.65625,0.65219,0.64824,0.64438,0.64062,0.63696,0.63341,0.62997,0.62663,0.6234,0.62028,0.61728,0.61439,0.61161,0.60896,0.60642,0.604,0.6017,0.59953,0.59748,0.59556,0.59377,0.5921,0.59056,0.58915,0.58788,0.58673,0.58572,0.58484,0.5841,0.58349,0.58302,0.58268,0.58247,0.58241,0.58247,0.58268,0.58302,0.58349,0.5841,0.58484,0.58572,0.58673,0.58788,0.58915,0.59056,0.5921,0.59377,0.59556,0.59748,0.59953,0.6017,0.604,0.60642,0.60896,0.61161,0.61439,0.61728,0.62028,0.6234,0.62663,0.62997,0.63341,0.63696,0.64062
0.84036,0.83386,0.82741,0.821,0.81464,0.80833,0.80207,0.79586,0.78971,0.7836,0.77755,0.77156,0.76562,0.75975,0.75393,0.74817,0.74248,0.73685,0.73129,0.72579,0.72037,0.71501,0.70972,0.70451,0.69937,0.69431,0.68933,0.68443,0.67961,0.67487,0.67022,0.66565,0.66118,0.65679,0.6525,0.6483,0.64419,0.64019,0.63628,0.63247,0.62877,0.62518,0.62169,0.6183,0.61503,0.61187,0.60883,0.6059,0.60308,0.60039,0.59781,0.59536,0.59303,0.59083,0.58875,0.5868,0.58498,0.58329,0.58173,0.5803,0.579,0.57784,0.57682,0.57592,0.57517,0.57455,0.57407,0.57372,0.57352,0.57345,0.57352,0.57372,0.57407,0.57455,0.57517,0.57592,0.57682,0.57784,0.579,0.5803,0.58173,0.58329,0.58498,0.5868,0.58875,0.59083,0.59303,0.59536,0.59781,0.60039,0.60308,0.6059,0.60883,0.61187,0.61503,0.6183,0.62169,0.62518,0.62877,0.63247
0.83424,0.82769,0.82119,0.81474,0.80833,0.80197,0.79566,0.7894,0.7832,0.77704,0.77094,0.7649,0.75891,0.75298,0.74711,0.74131,0.73556,0.72988,0.72426,0.71871,0.71323,0.70782,0.70248,0.69722,0.69203,0.68691,0.68188,0.67692,0.67205,0.66726,0.66255,0.65793,0.65341,0.64897,0.64462,0.64037,0.63622,0.63216,0.62821,0.62435,0.6206,0.61696,0.61342,0.60999,0.60668,0.60348,0.60039,0.59742,0.59457,0.59183,0.58922,0.58673,0.58437,0.58214,0.58003,0.57805,0.5762,0.57448,0.5729,0.57145,0.57013,0.56895,0.56791,0.567,0.56624,0.56561,0.56512,0.56477,0.56456,0.56449,0.56456,0.56477,0.56512,0.56561,0.56624,0.567,0.56791,0.56895,0.57013,0.57145,0.5729,0.57448,0.5762,0.57805,0.58003,0.58214,0.58437,0.58673,0.58922,0.59183,0.59457,0.59742,0.60039,0.60348,0.60668,0.60999,0.61342,0.61696,0.6206,0.62435
0.82817,0.82158,0.81503,0.80853,0.80207,0.79566,0.7893,0.78299,0.77674,0.77053,0.76438,0.75828,0.75224,0.74626,0.74034,0.73448,0.72868,0.72295,0.71728,0.71167,0.70614,0.70068,0.69528,0.68996,0.68472,0.67955,0.67446,0.66945,0.66452,0.65968,0.65492,0.65025,0.64567,0.64118,0.63678,0.63247,0.62827,0.62416,0.62016,0.61625,0.61245,0.60876,0.60518,0.6017,0.59834,0.5951,0.59197,0.58895,0.58606,0.58329,0.58064,0.57812,0.57572,0.57345,0.57131,0.5693,0.56742,0.56568,0.56407,0.5626,0.56126,0.56006,0.55901,0.55809,0.55731,0.55667,0.55617,0.55582,0.5556,0.55553,0.5556,0.55582,0.55617,0.55667,0.55731,0.55809,0.55901,0.56006,0.56126,0.5626,0.56407,0.56568,0.56742,0.5693,0.57131,0.57345,0.57572,0.57812,0.58064,0.58329,0.58606,0.58895,0.59197,0.5951,0.59834,0.6017,0.60518,0.60876,0.61245,0.61625
0.82216,0.81552,0.80892,0.80237,0.79586,0.7894,0.78299,0.77663,0.77032,0.76407,0.75787,0.75172,0.74563,0.73959,0.73362,0.7277,0.72185,0.71606,0.71034,0.70468,0.69909,0.69357,0.68812,0.68275,0.67745,0.67222,0.66708,0.66201,0.65703,0.65213,0.64732,0.64259,0.63796,0.63341,0.62896,0.62461,0.62035,0.61619,0.61213,0.60818,0.60433,0.60059,0.59695,0.59343,0.59003,0.58673,0.58356,0.5805,0.57757,0.57476,0.57207,0.56951,0.56707,0.56477,0.5626,0.56056,0.55865,0.55688,0.55525,0.55375,0.5524,0.55118,0.5501,0.54917,0.54838,0.54773,0.54722,0.54686,0.54665,0.54658,0.54665,0.54686,0.54722,0.54773,0.54838,0.54917,0.5501,0.55118,0.5524,0.55375,0.55525,0.55688,0.55865,0.56056,0.5626,0.56477,0.56707,0.56951,0.57207,0.57476,0.57757,0.5805,0.58356,0.58673,0.59003,0.59343,0.59695,0.60059,0.60433,0.60818
