49,1
48,2
47,2
46,1
45,1
44,2
43,2
42,1
41,1
40,2
39,2
38,1
37,1
36,2
35,2
34,1
33,1
32,2
31,2
30,1
29,1
28,2
27,2
26,1
25,1
24,2
23,2
22,1
21,1
20,1
19,1
20,2
20,3
19,4
18,5
18,6
17,7
17,8
16,9
16,10
17,11
17,12
16,13
16,14
17,15
17,16
16,17
16,18
17,19
17,20
16,21
16,22
17,23
17,24
16,25
16,26
17,27
17,28
16,29
16,30
17,31
17,32
16,33
16,34
17,35
17,36
16,37
16,38
17,39
17,40
16,41
16,42
17,43
17,44
16,45
16,46
17,47
17,48
16,49
16,50
17,51
17,52
16,53
16,54
17,55
17,56
16,57
16,58
17,59
17,60
16,61
16,62
17,63
17,64
16,65
16,66
17,67
17,68
16,69
16,70
17,71
17,72
16,73
16,74
17,75
17,76
16,77
16,78
17,79
17,80
16,81
16,82
17,83
17,84
16,85
16,86
17,87
17,88
16,89
16,90
17,91
17,92
18,93
18,94
19,95
20,96
20,97
19,98
18,98
17,98
16,98
17,97
17,96
16,95
15,94
15,93
14,92
14,91
13,90
13,89
14,88
14,87
13,86
13,85
14,84
14,83
13,82
13,81
14,80
14,79
13,78
13,77
14,76
14,75
13,74
13,73
14,72
14,71
13,70
13,69
14,68
14,67
13,66
13,65
14,64
14,63
13,62
13,61
14,60
14,59
13,58
13,57
14,56
14,55
13,54
13,53
14,52
14,51
13,50
13,49
14,48
14,47
13,46
13,45
14,44
14,43
13,42
13,41
14,40
14,39
13,38
13,37
14,36
14,35
13,34
13,33
14,32
14,31
13,30
13,29
14,28
14,27
13,26
13,25
14,24
14,23
13,22
13,21
14,20
14,19
13,18
13,17
14,16
14,15
13,14
13,13
14,12
14,11
13,10
13,9
14,8
14,7
15,6
15,5
16,4
17,3
17,2
16,1
15,1
14,1
13,1
14,2
14,3
13,4
12,5
12,6
11,7
11,8
10,9
10,10
11,11
11,12
10,13
10,14
11,15
11,16
10,17
10,18
11,19
11,20
10,21
10,22
11,23
11,24
10,25
10,26
11,27
11,28
10,29
10,30
11,31
11,32
10,33
10,34
11,35
11,36
10,37
10,38
11,39
11,40
10,41
10,42
11,43
11,44
10,45
10,46
11,47
11,48
10,49
10,50
11,51
11,52
10,53
10,54
11,55
11,56
10,57
10,58
11,59
11,60
10,61
10,62
11,63
11,64
10,65
10,66
11,67
11,68
10,69
10,70
11,71
11,72
10,73
10,74
11,75
11,76
10,77
10,78
11,79
11,80
10,81
10,82
11,83
11,84
10,85
10,86
11,87
11,88
10,89
10,90
11,91
11,92
12,93
12,94
13,95
14,96
14,97
13,98
12,98
11,98
10,98
11,97
11,96
10,95
9,94
9,93
8,92
8,91
7,90
7,89
8,88
8,87
7,86
7,85
8,84
8,83
7,82
7,81
8,80
8,79
7,78
7,77
8,76
8,75
7,74
7,73
8,72
8,71
7,70
7,69
8,68
8,67
7,66
7,65
8,64
8,63
7,62
7,61
8,60
8,59
7,58
7,57
8,56
8,55
7,54
7,53
8,52
8,51
7,50
7,49
8,48
8,47
7,46
7,45
8,44
8,43
7,42
7,41
8,40
8,39
7,38
7,37
8,36
8,35
7,34
7,33
8,32
8,31
7,30
7,29
8,28
8,27
7,26
7,25
8,24
8,23
7,22
7,21
8,20
8,19
7,18
7,17
8,16
8,15
7,14
7,13
8,12
8,11
7,10
7,9
8,8
8,7
7,6
7,5
8,5
9,4
10,4
11,3
11,2
10,1
9,1
8,2
7,2
6,1
5,1
4,1
4,2
5,3
5,4
4,5
4,6
5,7
5,8
4,9
4,10
5,11
5,12
4,13
4,14
5,15
5,16
4,17
4,18
5,19
5,20
4,21
4,22
5,23
5,24
4,25
4,26
5,27
5,28
4,29
4,30
5,31
5,32
4,33
4,34
5,35
5,36
4,37
4,38
5,39
5,40
4,41
4,42
5,43
5,44
4,45
4,46
5,47
5,48
4,49
4,50
5,51
5,52
4,53
4,54
5,55
5,56
4,57
4,58
5,59
5,60
4,61
4,62
5,63
5,64
4,65
4,66
5,67
5,68
4,69
4,70
5,71
5,72
4,73
4,74
5,75
5,76
4,77
4,78
5,79
5,80
4,81
4,82
5,83
5,84
4,85
4,86
5,87
5,88
4,89
4,90
5,91
5,92
4,93
4,94
5,94
6,95
7,95
8,96
8,97
7,98
6,98
5,97
4,97
3,98
2,98
1,98
1,97
2,96
2,95
1,94
1,93
2,92
2,91
1,90
1,89
2,88
2,87
1,86
1,85
2,84
2,83
1,82
1,81
2,80
2,79
1,78
1,77
2,76
2,75
1,74
1,73
2,72
2,71
1,70
1,69
2,68
2,67
1,66
1,65
2,64
2,63
1,62
1,61
2,60
2,59
1,58
1,57
2,56
2,55
1,54
1,53
2,52
2,51
1,50
1,49
2,48
2,47
1,46
1,45
2,44
2,43
1,42
1,41
2,40
2,39
1,38
1,37
2,36
2,35
1,34
1,33
2,32
2,31
1,30
1,29
2,28
2,27
1,26
1,25
2,24
2,23
1,22
1,21
2,20
2,19
1,18
1,17
2,16
2,15
1,14
1,13
2,12
2,11
1,10
1,9
2,8
2,7
1,6
1,5
2,4
2,3
1,2
1,1
0,0
